ID,item_cnt_month
37057,0.115399145
37058,0.115399145
37059,0.20643638
37060,1.7781751
37061,0.37847888
37062,0.11680893
37063,0.22679164
37064,0.18606323
37065,0.11616643
37066,0.115399145
37067,0.115399145
37068,0.14331275
37069,0.115399145
37070,0.115399145
37071,0.12543315
37072,0.115399145
37073,0.115399145
37074,0.115399145
37075,0.115399145
37076,0.24489214
37077,0.115399145
37078,0.1192725
37079,0.115399145
37080,0.115399145
37081,0.10243738
37082,0.15319689
37083,0.17274871
37084,0.11656621
37085,0.115399145
37086,0.11616644
37087,0.10740186
37088,0.18064933
37089,0.115399145
37090,0.16839273
37091,0.11962108
37092,0.1331603
37093,0.115399145
37094,0.115399145
37095,0.106883034
37096,0.115399145
37097,0.09879945
37098,0.115399145
37099,0.16578065
37100,0.115399145
37101,0.115399145
37102,0.2114144
37103,0.072355196
37104,0.115399145
37105,0.10658201
37106,0.116037235
37107,0.102578275
37108,0.115399145
37109,0.115399145
37110,0.36066526
37111,0.115399145
37112,0.1178941
37113,0.15914626
37114,0.115399145
37115,0.11785157
37116,0.10848443
37117,0.06444965
37118,0.10856132
37119,0.17894776
37120,0.115399145
37121,0.10856134
37122,0.8858515
37123,0.10856134
37124,0.115399145
37125,0.16792347
37126,0.115399145
37127,0.37847888
37128,0.109439574
37129,0.10058254
37130,0.20643638
37131,0.11652908
37132,0.115399145
37133,0.115399145
37134,0.115399145
37135,0.10457124
37136,0.115399145
37137,0.20643638
37138,0.115399145
37139,0.115399145
37140,0.115399145
37141,0.115399145
37142,0.4961576
37143,0.23198596
37144,0.115399145
37145,0.33403254
37146,0.115399145
37147,0.41728497
37148,0.15442532
37149,0.37847888
37150,0.11539914
37151,2.9234428
37152,0.12025191
37153,0.11616643
37154,0.47756243
37155,0.115399145
37156,0.20537129
37157,0.37796485
37158,0.5518082
37159,0.115399145
37160,0.115399145
37161,0.12500378
37162,0.12042122
37163,0.115399145
37164,0.37894213
37165,0.115399145
37166,0.20643638
37167,0.115399145
37168,2.2239885
37169,0.115399145
37170,0.115399145
37171,0.12673728
37172,0.3792699
37173,0.20643638
37174,0.09834227
37175,0.09875109
37176,0.13442424
37177,0.11731981
37178,0.2216185
37179,0.115399145
37180,0.19289076
37181,0.59262365
37182,0.11539914
37183,0.11539914
37184,0.09301911
37185,0.115399145
37186,0.20399332
37187,0.1300276
37188,0.106996864
37189,2.1521947
37190,1.3907764
37191,0.14712337
37192,0.115399145
37193,0.11616643
37194,0.115399145
37195,0.115399145
37196,0.11191177
37197,0.10580908
37198,0.08057431
37199,0.115399145
37200,0.13931857
37201,0.11021335
37202,0.107371025
37203,0.25988397
37204,0.11679399
37205,0.115399145
37206,0.20424683
37207,0.115399145
37208,0.101834804
37209,0.11181522
37210,0.115399145
37211,0.115399145
37212,0.10856134
37213,0.12543315
37214,0.37847883
37215,0.11539914
37216,0.37847888
37217,0.12516336
37218,0.115399145
37219,0.115399145
37220,0.115399145
37221,0.115399145
37222,1.557833
37223,0.115399145
37224,0.115399145
37225,0.115399145
37226,0.115399145
37227,0.13442424
37228,0.11672284
37229,0.115399145
37230,0.115399145
37231,0.115399145
37232,0.115399145
37233,0.115399145
37234,0.115399145
37235,0.115399145
37236,0.4059382
37237,1.2560732
37238,0.20643638
37239,0.20643638
37240,0.115399145
37241,0.115399145
37242,0.115399145
37243,0.12020735
37244,0.37847888
37245,0.115399145
37246,0.11539914
37247,0.16012198
37248,0.14108965
37249,0.09576471
37250,0.12543315
37251,0.83582234
37252,4.0605354
37253,0.1192875
37254,0.115399145
37255,0.13636051
37256,0.115399145
37257,0.12543315
37258,0.19000158
37259,0.09263174
37260,0.115399145
37261,0.76495236
37262,0.41728497
37263,0.37847888
37264,0.115399145
37265,0.2797609
37266,0.20643638
37267,0.6676161
37268,0.12543315
37269,0.115399145
37270,0.115399145
37271,0.6828995
37272,0.108353205
37273,0.115399145
37274,0.5108472
37275,0.29946
37276,0.115399145
37277,0.119565174
37278,0.09026343
37279,0.68379587
37280,0.37847888
37281,0.115399145
37282,0.073137075
37283,0.05262707
37284,0.2652253
37285,0.115399145
37286,0.115399145
37287,0.49589413
37288,0.1096233
37289,0.08745594
37290,0.37847888
37291,0.115399145
37292,0.115399145
37293,0.14703873
37294,0.20643638
37295,0.11616643
37296,16.817612
37297,0.115399145
37298,0.115399145
37299,0.115399145
37300,0.115399145
37301,0.115399145
37302,0.11355537
37303,0.115399145
37304,0.115399145
37305,1.3121148
37306,15.11762
37307,16.469797
37308,0.115399145
37309,0.115399145
37310,0.11539914
37311,0.11539914
37312,0.115399145
37313,0.6751587
37314,0.115399145
37315,0.115399145
37316,0.11504231
37317,0.2797457
37318,0.15442532
37319,1.1273243
37320,0.9954213
37321,0.37973553
37322,0.19553116
37323,0.115399145
37324,0.115399145
37325,16.749018
37326,0.115399145
37327,0.25897667
37328,0.11293398
37329,0.115399145
37330,0.11155983
37331,0.115399145
37332,0.115399145
37333,0.71449053
37334,0.37964627
37335,0.14841518
37336,0.11697634
37337,0.37891668
37338,0.14828533
37339,0.115399145
37340,0.115399145
37341,16.895004
37342,0.11539914
37343,0.13356465
37344,0.1038958
37345,0.115399145
37346,0.19902882
37347,0.11571459
37348,0.115399145
37349,0.115399145
37350,15.751658
37351,0.09478899
37352,0.13442424
37353,0.115399145
37354,0.115399145
37355,0.5125728
37356,0.1096233
37357,0.115399145
37358,0.115399145
37359,0.10743743
37360,0.12868981
37361,0.114799984
37362,0.115399145
37363,0.115399145
37364,0.54733485
37365,0.115399145
37366,0.11253752
37367,0.115399145
37368,0.20643638
37369,0.10781751
37370,0.12050143
37371,0.115399145
37372,0.5387163
37373,0.115399145
37374,0.11539914
37375,0.110795215
37376,0.115399145
37377,0.11672284
37378,0.115399145
37379,0.25319177
37380,0.115399145
37381,0.115399145
37382,0.13084196
37383,0.115399145
37384,0.32800817
37385,0.115399145
37386,0.115399145
37387,0.11781683
37388,0.11785157
37389,0.11616643
37390,0.11672284
37391,0.115399145
37392,0.115399145
37393,0.10888674
37394,0.11652908
37395,0.29136038
37396,0.115399145
37397,0.115399145
37398,0.16448049
37399,0.10856134
37400,0.09780528
37401,0.6828995
37402,0.18651423
37403,0.1135426
37404,0.11293398
37405,0.11616643
37406,4.0576563
37407,0.11539914
37408,0.115399145
37409,0.20537129
37410,1.0914515
37411,0.115399145
37412,0.3796998
37413,0.115399145
37414,0.13153467
37415,0.23808725
37416,0.7755617
37417,0.099885836
37418,0.115399145
37419,0.115399145
37420,1.2039504
37421,5.7846503
37422,0.115399145
37423,0.3810712
37424,0.39085233
37425,0.115399145
37426,1.7781751
37427,0.115399145
37428,0.115399145
37429,0.11191177
37430,0.11616643
37431,0.115399145
37432,1.1199899
37433,0.5913343
37434,0.17383245
37435,0.37847888
37436,0.6828995
37437,2.6911907
37438,1.0656179
37439,0.2983627
37440,0.115399145
37441,0.13309166
37442,0.108109415
37443,0.115399145
37444,0.1107952
37445,0.115399145
37446,0.115399145
37447,0.11116569
37448,0.115399145
37449,0.115399145
37450,0.115399145
37451,0.115399145
37452,0.115399145
37453,0.47756243
37454,0.115399145
37455,0.115399145
37456,0.115399145
37457,0.115399145
37458,0.37847888
37459,0.115399145
37460,0.11037972
37461,0.115399145
37462,0.10310529
37463,0.115399145
37464,0.09748587
37465,0.08431895
37466,0.115399145
37467,0.11396238
37468,0.115399145
37469,0.115399145
37470,0.11539914
37471,0.20643638
37472,0.118164
37473,0.10968686
37474,0.3992964
37475,0.115399145
37476,0.5785043
37477,0.115399145
37478,0.11781683
37479,0.4009736
37480,0.1048717
37481,0.11037972
37482,0.1295544
37483,0.115399145
37484,0.10856134
37485,0.10145322
37486,0.11781683
37487,0.115399145
37488,0.10313618
37489,0.20643638
37490,0.10743743
37491,0.115399145
37492,0.10854618
37493,0.20643027
37494,0.115399145
37495,0.115399145
37496,0.12107743
37497,0.1503293
37498,0.2885804
37499,0.13442424
37500,0.37847888
37501,0.117861055
37502,0.12045008
37503,0.11539914
37504,0.115399145
37505,0.18890136
37506,0.09836313
37507,0.1360389
37508,0.16154547
37509,0.115399145
37510,0.115399145
37511,0.115399145
37512,0.12543315
37513,0.12628707
37514,0.10854618
37515,0.13776799
37516,0.115399145
37517,0.13521414
37518,0.13498765
37519,0.17894776
37520,0.114799984
37521,0.115399145
37522,0.115399145
37523,0.115399145
37524,0.17982632
37525,0.115399145
37526,0.10743743
37527,0.106996864
37528,0.12086693
37529,0.20643638
37530,0.115399145
37531,0.11616643
37532,0.115399145
37533,0.4159835
37534,0.17894776
37535,0.11539914
37536,0.10658201
37537,0.116910145
37538,0.115399145
37539,0.115399145
37540,0.46184546
37541,0.11680893
37542,0.115399145
37543,0.1569144
37544,0.115399145
37545,0.115399145
37546,0.10016875
37547,1.0527697
37548,0.14457388
37549,7.327677
37550,0.115570724
37551,0.115399145
37552,0.15442532
37553,0.115399145
37554,0.115399145
37555,0.115399145
37556,0.10743743
37557,0.14785452
37558,0.118576184
37559,0.115399145
37560,0.12866634
37561,0.12847415
37562,0.115399145
37563,0.115399145
37564,0.115399145
37565,0.116037235
37566,0.0993478
37567,0.11479998
37568,0.11191177
37569,0.115399145
37570,0.115399145
37571,1.4906194
37572,0.100727975
37573,0.5776855
37574,0.22848615
37575,0.12543315
37576,0.20643638
37577,0.11097597
37578,0.121323355
37579,0.48307002
37580,0.23687094
37581,0.10754171
37582,0.115399145
37583,0.115399145
37584,1.3907764
37585,0.115399145
37586,0.11696771
37587,0.036223695
37588,0.36784142
37589,0.28622496
37590,0.41728497
37591,0.11293398
37592,0.09478899
37593,0.115399145
37594,0.115399145
37595,0.38279763
37596,0.115399145
37597,0.115399145
37598,0.15442532
37599,0.11539914
37600,0.115399145
37601,0.115399145
37602,0.37847888
37603,0.115399145
37604,0.20643638
37605,0.254773
37606,0.115399145
37607,0.115399145
37608,0.10411459
37609,0.120133385
37610,0.11037972
37611,0.115399145
37612,0.023892447
37613,0.115399145
37614,0.115399145
37615,0.115399145
37616,0.115399145
37617,0.11696771
37618,0.115399145
37619,0.40331256
37620,0.11967963
37621,0.24418643
37622,0.11549942
37623,0.09685862
37624,0.120133385
37625,0.115399145
37626,0.115399145
37627,0.115399145
37628,0.42953032
37629,0.115399145
37630,0.23593622
37631,0.11539914
37632,0.10854618
37633,0.16075484
37634,0.116037235
37635,0.113625064
37636,0.11396078
37637,0.10835113
37638,0.115399145
37639,0.115399145
37640,0.115399145
37641,0.16702186
37642,0.11376232
37643,0.115399145
37644,0.20393325
37645,0.09835604
37646,0.12276399
37647,0.115399145
37648,0.115399145
37649,0.15013234
37650,0.11818543
37651,0.115399145
37652,0.115399145
37653,0.3657045
37654,0.15442532
37655,0.115399145
37656,0.121089265
37657,0.20643638
37658,0.2566367
37659,0.115399145
37660,0.115399145
37661,0.115399145
37662,0.11539914
37663,0.20643638
37664,1.8414526
37665,0.6698375
37666,0.115399145
37667,0.1257311
37668,0.59919894
37669,0.115399145
37670,0.115399145
37671,0.11191177
37672,0.115399145
37673,0.115399145
37674,0.23398128
37675,0.115399145
37676,0.3594873
37677,0.115399145
37678,0.11420861
37679,0.115399145
37680,0.1096233
37681,0.115399145
37682,0.115399145
37683,0.3801788
37684,0.11943668
37685,0.09365085
37686,3.0821152
37687,0.115399145
37688,0.13442424
37689,0.20643638
37690,0.115399145
37691,0.115399145
37692,0.115399145
37693,0.115399145
37694,0.4779787
37695,0.36784756
37696,0.564641
37697,0.115399145
37698,0.115399145
37699,0.115399145
37700,0.15442532
37701,0.115399145
37702,0.0965673
37703,0.115399145
37704,0.115399145
37705,0.35759014
37706,0.3321076
37707,0.115399145
37708,0.120133385
37709,0.15759721
37710,0.20772085
37711,0.20643638
37712,0.115399145
37713,0.067372635
37714,0.115399145
37715,0.40029207
37716,0.115399145
37717,0.115399145
37718,0.11616643
37719,0.115399145
37720,0.10712207
37721,0.115399145
37722,0.30202898
37723,0.115399145
37724,0.16261575
37725,0.115399145
37726,0.40544868
37727,0.38387036
37728,0.15935735
37729,0.10856134
37730,0.114799984
37731,0.10799491
37732,0.115399145
37733,0.115399145
37734,0.115399145
37735,0.115399145
37736,0.115399145
37737,0.115399145
37738,0.11061576
37739,0.1127178
37740,0.115399145
37741,0.120133385
37742,0.11287779
37743,0.115399145
37744,0.115399145
37745,0.115399145
37746,0.115399145
37747,0.115399145
37748,0.11015445
37749,0.115399145
37750,0.115399145
37751,0.115399145
37752,0.115399145
37753,0.115399145
37754,0.115399145
37755,0.115399145
37756,0.20643638
37757,0.115399145
37758,0.11652908
37759,0.11539914
37760,1.4780383
37761,0.115399145
37762,0.4944545
37763,0.115399145
37764,0.115399145
37765,0.37847888
37766,0.07749348
37767,0.9637927
37768,0.58534306
37769,0.115399145
37770,0.115399145
37771,0.3756866
37772,0.20643638
37773,0.1168918
37774,0.23452884
37775,0.120133385
37776,0.35087496
37777,0.12543315
37778,0.15442532
37779,0.115399145
37780,0.115399145
37781,0.115399145
37782,0.115399145
37783,0.115399145
37784,0.4249655
37785,0.115399145
37786,0.115399145
37787,0.115399145
37788,0.10712207
37789,0.10854618
37790,0.11539914
37791,0.1465108
37792,0.14776567
37793,0.18227172
37794,0.13587996
37795,0.115399145
37796,0.7863299
37797,0.65364003
37798,0.10743743
37799,0.115399145
37800,0.115399145
37801,0.09026343
37802,0.14203407
37803,0.115399145
37804,0.115399145
37805,0.115399145
37806,0.018965468
37807,0.56240374
37808,0.37847888
37809,0.13442424
37810,0.115399145
37811,0.115399145
37812,0.15442532
37813,0.15564351
37814,0.115399145
37815,0.115399145
37816,0.16991779
37817,0.11650255
37818,0.11234767
37819,0.15442532
37820,0.10743743
37821,0.115399145
37822,0.13442424
37823,0.23046467
37824,0.110768184
37825,0.116910145
37826,0.15517119
37827,0.115399145
37828,0.11751336
37829,0.114911854
37830,0.115399145
37831,0.0467098
37832,0.11652908
37833,0.4227423
37834,0.115399145
37835,0.115399145
37836,0.116443306
37837,0.20136447
37838,0.10968686
37839,0.115399145
37840,0.20643638
37841,0.115399145
37842,0.115399145
37843,0.33956164
37844,0.41728497
37845,0.115399145
37846,0.1943704
37847,0.1568908
37848,0.10789942
37849,0.112990946
37850,0.37847888
37851,0.24831739
37852,0.115399145
37853,0.11774051
37854,0.7589142
37855,0.08303648
37856,0.115399145
37857,0.118785515
37858,0.11781683
37859,0.115399145
37860,0.15442532
37861,0.115399145
37862,0.115399145
37863,0.115399145
37864,0.115399145
37865,0.115399145
37866,0.10658201
37867,0.37847888
37868,0.37847888
37869,0.115399145
37870,0.11778552
37871,0.10854618
37872,0.115399145
37873,0.11637099
37874,0.103792846
37875,0.49949276
37876,0.11672406
37877,0.115399145
37878,0.115399145
37879,0.115399145
37880,0.115399145
37881,0.115399145
37882,0.115399145
37883,0.115399145
37884,0.11037972
37885,0.2862007
37886,0.11652908
37887,0.11539914
37888,0.11652908
37889,0.115399145
37890,0.115399145
37891,0.115399145
37892,0.3750291
37893,0.115399145
37894,0.115399145
37895,0.2012446
37896,0.13442424
37897,0.115399145
37898,0.115399145
37899,0.115399145
37900,0.120486684
37901,0.10854618
37902,1.3862541
37903,0.119920954
37904,0.115399145
37905,0.115399145
37906,0.115399145
37907,0.115399145
37908,0.1115081
37909,0.11172563
37910,0.115399145
37911,0.106996864
37912,0.09989424
37913,0.13814415
37914,0.14429492
37915,0.115399145
37916,0.10685017
37917,0.115399145
37918,0.11539914
37919,0.11539914
37920,0.115399145
37921,0.10658201
37922,0.117735475
37923,0.115399145
37924,0.11616643
37925,0.115399145
37926,0.115399145
37927,0.6828995
37928,0.11293398
37929,0.115399145
37930,0.11415962
37931,0.115399145
37932,0.115399145
37933,0.115399145
37934,0.115399145
37935,0.20725195
37936,0.19833744
37937,0.115399145
37938,0.11088878
37939,0.115399145
37940,0.11309652
37941,0.115399145
37942,0.19328578
37943,0.115399145
37944,0.115399145
37945,0.115399145
37946,0.115399145
37947,0.35898513
37948,0.115399145
37949,0.112990946
37950,0.11539914
37951,0.13442424
37952,0.11616643
37953,0.19833744
37954,0.115399145
37955,0.115399145
37956,0.115399145
37957,0.12884668
37958,0.11616643
37959,0.115399145
37960,0.115399145
37961,0.1149171
37962,0.115399145
37963,4.535889
37964,0.115399145
37965,0.1103197
37966,0.15442532
37967,0.115399145
37968,0.115399145
37969,0.115399145
37970,0.67302877
37971,0.12543315
37972,0.116443306
37973,0.115399145
37974,0.11037972
37975,0.115399145
37976,0.115399145
37977,0.11191177
37978,0.115399145
37979,0.115399145
37980,0.090733126
37981,0.13764992
37982,0.11539914
37983,0.11539914
37984,0.115399145
37985,0.10183693
37986,0.11293398
37987,0.115399145
37988,0.116443306
37989,0.115399145
37990,0.37520054
37991,0.36881822
37992,0.088414714
37993,0.4758166
37994,0.115399145
37995,0.115399145
37996,0.10615209
37997,0.1213359
37998,0.105009906
37999,0.115399145
38000,0.115399145
38001,0.115399145
38002,0.115399145
38003,0.115399145
38004,0.115399145
38005,0.115399145
38006,0.16695853
38007,0.115399145
38008,0.12222691
38009,0.115399145
38010,0.115399145
38011,0.115399145
38012,0.115399145
38013,0.10658201
38014,0.11539914
38015,0.1036655
38016,0.11037972
38017,0.115399145
38018,0.110739835
38019,0.099804595
38020,0.113788664
38021,0.115399145
38022,0.115399145
38023,0.11672284
38024,0.115399145
38025,0.115399145
38026,0.115399145
38027,0.115399145
38028,0.115399145
38029,0.115399145
38030,0.114294626
38031,0.115399145
38032,0.115399145
38033,0.12050143
38034,0.115399145
38035,0.115399145
38036,0.11672831
38037,0.13406096
38038,0.115399145
38039,0.47756243
38040,0.115399145
38041,0.10752046
38042,0.16032867
38043,0.13442424
38044,0.10310529
38045,0.115399145
38046,0.10854618
38047,0.25884944
38048,0.115399145
38049,0.115399145
38050,0.11037972
38051,0.115399145
38052,0.115399145
38053,0.09226973
38054,0.115399145
38055,0.115399145
38056,0.11191177
38057,0.115399145
38058,0.115399145
38059,0.13442424
38060,0.11637099
38061,0.15914626
38062,0.115399145
38063,0.20643638
38064,0.115399145
38065,0.10209003
38066,0.15079333
38067,0.115399145
38068,0.16248894
38069,0.20643638
38070,0.1026248
38071,0.115399145
38072,0.115399145
38073,0.115399145
38074,0.115399145
38075,0.14068992
38076,0.115399145
38077,0.115399145
38078,0.11539914
38079,0.11539914
38080,0.10932374
38081,0.115399145
38082,0.115399145
38083,0.115399145
38084,0.115399145
38085,0.115399145
38086,0.15209448
38087,0.6828995
38088,0.115399145
38089,0.115399145
38090,0.10854618
38091,0.115399145
38092,0.10871387
38093,0.115399145
38094,0.115399145
38095,0.115399145
38096,0.115399145
38097,0.115399145
38098,1.0614585
38099,0.119245395
38100,0.115399145
38101,0.112165116
38102,0.115399145
38103,0.115399145
38104,0.11293398
38105,0.115399145
38106,0.11396238
38107,0.115399145
38108,0.115399145
38109,0.15603353
38110,0.11539914
38111,0.12663174
38112,0.115399145
38113,0.13442424
38114,0.47635794
38115,0.12543315
38116,0.115399145
38117,0.20643638
38118,0.115399145
38119,0.114799984
38120,0.115399145
38121,0.115399145
38122,0.11293398
38123,0.115399145
38124,0.115399145
38125,0.10854618
38126,0.115399145
38127,0.10249847
38128,0.11820839
38129,0.10996815
38130,0.10996815
38131,0.115399145
38132,0.115399145
38133,0.116910145
38134,0.116678104
38135,0.15090895
38136,0.115399145
38137,0.5744691
38138,0.115399145
38139,0.09494755
38140,0.115399145
38141,0.13442424
38142,0.11539914
38143,0.12923612
38144,0.12042122
38145,0.11293398
38146,0.16154547
38147,0.120133385
38148,0.120488636
38149,0.15442532
38150,0.115399145
38151,0.115399145
38152,0.115399145
38153,0.11251737
38154,0.115399145
38155,0.115399145
38156,0.115399145
38157,0.10582395
38158,0.115399145
38159,0.115399145
38160,0.1710418
38161,0.115399145
38162,0.20393325
38163,0.11293398
38164,0.10743743
38165,0.20393325
38166,0.08392602
38167,0.3637084
38168,0.115399145
38169,0.11274116
38170,0.115399145
38171,0.37847888
38172,0.115399145
38173,0.106451556
38174,0.37847883
38175,0.14828533
38176,0.115399145
38177,0.11672284
38178,0.1111129
38179,0.09913701
38180,0.24337082
38181,0.11616643
38182,0.101076774
38183,0.115399145
38184,0.10856134
38185,0.115399145
38186,0.115399145
38187,0.09561577
38188,0.115399145
38189,0.10743743
38190,0.11672284
38191,0.1465824
38192,0.115399145
38193,0.20643638
38194,0.115399145
38195,0.20138298
38196,0.115399145
38197,0.115399145
38198,0.115399145
38199,0.11191177
38200,0.20643638
38201,0.115399145
38202,0.115399145
38203,0.37847888
38204,0.11191177
38205,0.115399145
38206,0.11722563
38207,0.11539914
38208,0.115399145
38209,0.115399145
38210,0.20643638
38211,0.115399145
38212,0.115399145
38213,0.115399145
38214,0.115399145
38215,0.115399145
38216,0.115399145
38217,0.115399145
38218,0.4187942
38219,0.115399145
38220,0.115399145
38221,0.17710544
38222,0.115399145
38223,0.37847888
38224,0.10712207
38225,0.1036655
38226,0.115399145
38227,0.100527994
38228,0.15442532
38229,0.13442424
38230,0.444812
38231,0.115399145
38232,0.108479485
38233,0.115399145
38234,0.115399145
38235,0.115399145
38236,0.115399145
38237,0.15498202
38238,0.11539914
38239,0.114439845
38240,0.115399145
38241,0.115399145
38242,0.11191177
38243,0.115399145
38244,0.115399145
38245,0.115399145
38246,0.10147978
38247,0.1096233
38248,0.115399145
38249,0.115399145
38250,0.10995779
38251,0.115399145
38252,0.115399145
38253,0.11503437
38254,0.115399145
38255,0.16428337
38256,0.16248894
38257,0.10854618
38258,0.115399145
38259,0.23218253
38260,0.08775685
38261,0.13725582
38262,0.1503293
38263,0.115399145
38264,0.115399145
38265,0.115399145
38266,0.115399145
38267,0.115399145
38268,0.115399145
38269,0.12318006
38270,0.11539914
38271,0.11644331
38272,0.115399145
38273,0.4185664
38274,0.20186964
38275,0.13022539
38276,0.10639448
38277,0.115399145
38278,0.115399145
38279,0.115399145
38280,0.51749426
38281,0.379812
38282,0.115399145
38283,0.115399145
38284,0.118318036
38285,0.115399145
38286,0.37847888
38287,0.11993267
38288,0.38474786
38289,0.115399145
38290,0.11637099
38291,0.11293398
38292,0.115399145
38293,0.115399145
38294,0.28076935
38295,0.20725195
38296,0.44571435
38297,0.73223364
38298,0.115399145
38299,0.18035991
38300,0.115399145
38301,1.4228387
38302,0.11539914
38303,0.112990946
38304,0.115399145
38305,0.13442424
38306,0.115399145
38307,0.115399145
38308,0.115399145
38309,0.40931684
38310,0.106996864
38311,0.13442424
38312,0.26747084
38313,0.116443306
38314,0.115399145
38315,0.13442424
38316,0.115399145
38317,0.115399145
38318,0.115399145
38319,0.13442424
38320,0.105854414
38321,0.115399145
38322,0.09526553
38323,0.22345313
38324,0.115399145
38325,0.115399145
38326,0.115399145
38327,0.08473687
38328,0.1168918
38329,0.115399145
38330,0.10768707
38331,0.115399145
38332,0.10768707
38333,0.115399145
38334,0.12013338
38335,0.11539914
38336,0.10854618
38337,0.11037972
38338,0.115399145
38339,0.115399145
38340,0.115399145
38341,0.115399145
38342,1.3797445
38343,0.115399145
38344,0.115399145
38345,0.115399145
38346,0.93123317
38347,1.1316806
38348,0.115399145
38349,0.115399145
38350,0.115399145
38351,0.115399145
38352,0.12543315
38353,0.1710418
38354,0.1096233
38355,0.11293398
38356,0.115399145
38357,0.423526
38358,0.20643638
38359,2.1767619
38360,0.115399145
38361,0.13442424
38362,0.115399145
38363,0.1269969
38364,0.106996864
38365,0.115399145
38366,0.11539914
38367,0.11539914
38368,0.10712207
38369,0.15564299
38370,0.115399145
38371,0.115399145
38372,1.0178238
38373,0.1764049
38374,0.115399145
38375,0.115399145
38376,0.14437401
38377,0.11116569
38378,0.115399145
38379,0.09288363
38380,0.115399145
38381,0.115399145
38382,0.115399145
38383,0.115399145
38384,0.114862695
38385,0.115399145
38386,0.115399145
38387,0.115399145
38388,0.11616643
38389,0.115399145
38390,0.115399145
38391,0.115399145
38392,0.115399145
38393,0.115399145
38394,0.115399145
38395,0.097114295
38396,0.10243738
38397,0.115399145
38398,0.11539914
38399,0.11539914
38400,0.115399145
38401,0.115399145
38402,0.11191177
38403,0.115399145
38404,0.115399145
38405,0.112893224
38406,0.115399145
38407,0.86503077
38408,0.115399145
38409,0.2124368
38410,0.18038458
38411,0.09919923
38412,0.125082
38413,0.47989732
38414,0.11652908
38415,0.115399145
38416,0.115399145
38417,0.115399145
38418,0.115399145
38419,0.115399145
38420,0.115399145
38421,0.3728851
38422,0.99580455
38423,0.13442424
38424,0.7906423
38425,0.41178674
38426,0.115399145
38427,0.115399145
38428,0.115399145
38429,0.115399145
38430,0.10586108
38431,0.17786425
38432,0.10327261
38433,0.10743743
38434,0.12044419
38435,0.27206823
38436,0.24831739
38437,0.11293398
38438,0.20136447
38439,0.115399145
38440,0.115399145
38441,0.115399145
38442,0.115399145
38443,0.47756243
38444,0.115399145
38445,0.37847888
38446,0.115399145
38447,0.12867802
38448,0.115399145
38449,0.115399145
38450,0.115399145
38451,0.115399145
38452,0.115399145
38453,0.115399145
38454,0.115399145
38455,0.115399145
38456,0.115399145
38457,0.10032074
38458,0.37847888
38459,0.115399145
38460,0.115399145
38461,0.39933974
38462,0.11539914
38463,0.11539914
38464,0.115399145
38465,0.115399145
38466,0.10295813
38467,0.115399145
38468,0.115399145
38469,0.115399145
38470,0.16346543
38471,0.115399145
38472,0.15327789
38473,0.115399145
38474,0.116910145
38475,0.11293398
38476,0.11710646
38477,0.1168918
38478,0.09989424
38479,0.115399145
38480,0.10177584
38481,0.094262026
38482,0.2883558
38483,0.115399145
38484,0.66551125
38485,0.115399145
38486,0.115399145
38487,0.10843424
38488,0.1996853
38489,0.115399145
38490,0.15442532
38491,0.11233152
38492,0.115399145
38493,0.115399145
38494,0.11539914
38495,0.10678129
38496,0.37847888
38497,0.115399145
38498,0.115399145
38499,0.11492813
38500,0.15914626
38501,0.113607764
38502,0.115399145
38503,0.115399145
38504,0.11508728
38505,0.12543315
38506,0.6035703
38507,0.09648427
38508,0.115399145
38509,0.106996864
38510,0.115399145
38511,0.115399145
38512,0.37995327
38513,0.120133385
38514,0.115399145
38515,0.09859884
38516,0.115399145
38517,0.115399145
38518,0.115399145
38519,0.115399145
38520,0.14942208
38521,0.115399145
38522,0.115399145
38523,0.10854618
38524,0.115399145
38525,0.115399145
38526,0.11539914
38527,0.11539914
38528,0.37847888
38529,0.118949234
38530,0.115399145
38531,0.115399145
38532,0.115399145
38533,0.115399145
38534,0.115399145
38535,0.115399145
38536,0.115399145
38537,0.115399145
38538,0.104967974
38539,0.115399145
38540,0.115399145
38541,0.11159696
38542,0.115399145
38543,0.110768184
38544,0.45610905
38545,0.11638109
38546,0.115399145
38547,0.1148066
38548,0.10712207
38549,0.2929405
38550,0.14068992
38551,0.11309272
38552,0.13442424
38553,0.115399145
38554,0.115399145
38555,0.11023287
38556,0.115399145
38557,0.115399145
38558,0.11539914
38559,0.46103847
38560,0.115399145
38561,0.096363485
38562,0.115399145
38563,0.115399145
38564,0.11616643
38565,0.115399145
38566,0.115399145
38567,0.37847888
38568,0.115399145
38569,0.09691699
38570,0.11864117
38571,0.115399145
38572,0.115399145
38573,0.115399145
38574,0.115399145
38575,0.115399145
38576,0.115399145
38577,0.115399145
38578,0.115399145
38579,0.115399145
38580,0.115399145
38581,0.10889231
38582,0.11037972
38583,0.115399145
38584,0.115399145
38585,1.0283802
38586,0.115399145
38587,0.115399145
38588,0.115399145
38589,0.120133385
38590,0.22166061
38591,0.107411966
38592,0.115399145
38593,0.15442532
38594,0.114799984
38595,0.30641556
38596,0.115399145
38597,0.22588374
38598,0.7633512
38599,0.115399145
38600,0.6587659
38601,0.115399145
38602,0.115399145
38603,0.10768707
38604,0.115399145
38605,0.10246019
38606,0.115399145
38607,0.115399145
38608,0.115399145
38609,0.1944745
38610,0.115399145
38611,5.1419106
38612,0.115399145
